user_id,movie_id,movie_name,genre,timestamp,watched_duration_pct,liked,disliked,watch_later,shared,re_watched,watched_full,device_type,transaction_type,amount_paid,country,language,user_rating,age_group,safety_flag,data_source,mood,search_query,search_keywords,session_id,tags,transaction_type_enc,session_freq,search_len,cluster_exp1,cluster_exp2,cluster_exp3,cluster_exp4
3e149b99-2e27-424f-8120-1ff5597cd7b7,95931c8e-16a5-42e6-ad17-93d922257e43,Morning,Horror,2025-06-20 03:05:10,86.41,1,0,1,0,0,0,web,free,0.0,Qatar,Hindi,3.8,18-25,1,synthetic_v1,exciting,South travel blood benefit chance,"['south', 'travel', 'blood', 'benefit', 'chance']",030e46f4-eed9-4307-9ef3-828b75b9a9a3,"['mysterious', 'romantic']",0.0,1,5,0,1,1,0
1ee37990-f9e2-4213-b6a6-3aa51e49dd14,32410ccd-2703-463d-ac53-9b740c936d86,People education,Horror,2024-12-23 23:32:31,73.08,1,0,0,1,1,0,mobile,rental,89.44,Ethiopia,German,3.3,46-60,1,synthetic_v1,funny,Bad where learn during recently,"['bad', 'where', 'learn', 'during', 'recently']",9c511d4a-09c9-45c7-85b6-94ab9a1604b6,"['Horror', 'Romance']",1.0,1,5,0,1,2,1
df505750-82b0-4517-ba19-237291c6416d,2c2ba74f-23dd-411e-b52c-aeee9fd9a2a0,Range summer,Drama,2025-04-19 05:10:12,86.58,1,0,0,0,0,0,web,subscription,0.0,Togo,English,4.8,26-35,1,synthetic_v1,mysterious,Behavior here need,"['behavior', 'here', 'need']",3e7dbd02-4143-4a88-8473-42825fab113d,"['Comedy', 'Drama', 'mysterious', 'funny']",0.0,1,3,1,1,1,0
637ba61f-5c1d-4542-89a6-93847ecaf27b,7e913384-9adb-4de7-a364-308bcea046f4,Pm reflect,Horror,2024-09-09 10:36:07,51.94,0,0,0,0,0,0,web,subscription,0.0,Luxembourg,English,3.2,18-25,1,synthetic_v1,romantic,Population former with wind thus,"['population', 'former', 'with', 'wind', 'thus']",8b270b9f-5b5e-488d-96c0-a654235e49e3,"['Romance', 'inspiring', 'funny', 'chill']",0.0,1,5,0,2,1,0
e59375cd-be0e-48dc-84a3-a730501a9ede,8889d004-33ec-4a9b-9542-70ea31e2b1a2,Drug,Action,2024-10-29 10:27:41,29.35,0,0,1,0,0,0,web,rental,117.72,United Arab Emirates,Spanish,3.2,26-35,1,synthetic_v1,exciting,Little another avoid understand tonight nor,"['little', 'another', 'avoid', 'understand', 'tonight', 'nor']",b81d7632-6ddc-4365-a836-3923f37ee5f5,"['mysterious', 'exciting', 'romantic']",1.0,1,6,1,2,1,0
57b2f1bb-78d8-49ff-85f5-c56bc1ebd14c,9e39997c-f1c9-4da4-9083-2fa963dce610,Country,Sci-Fi,2025-08-04 00:38:29,59.51,0,1,1,0,1,0,mobile,purchase,494.77,Thailand,Hindi,3.2,26-35,1,synthetic_v1,mysterious,Administration debate certain star start,"['administration', 'debate', 'certain', 'star', 'start']",6cfd8492-cdae-4207-ab6a-05c3cc79d701,"['Sci-Fi', 'dark', 'funny']",2.0,1,5,2,0,2,0
a48624ac-fe3e-4d84-b21e-6a97a0f7301c,7feea6fc-5229-4dc0-a3a4-1b05d194abc5,Federal nor,Sci-Fi,2025-03-16 09:54:01,17.56,0,0,0,1,0,0,mobile,free,0.0,Syrian Arab Republic,French,3.2,26-35,1,synthetic_v1,exciting,Quality music himself science so,"['quality', 'music', 'himself', 'science', 'so']",07b612ae-4edc-496d-b4c0-86b8927a0e25,"['Comedy', 'Action', 'exciting']",0.0,1,5,1,2,2,0
4fa03a83-069b-453b-8132-b4ff7b785c09,b056a081-310a-4970-ba64-2ceadec4f756,May window,Action,2024-08-29 04:23:55,25.12,0,0,0,0,1,0,tv,subscription,0.0,Bolivia,Spanish,3.2,26-35,1,synthetic_v1,romantic,Discussion away painting pass other,"['discussion', 'away', 'painting', 'pass', 'other']",2d20d20c-dd32-4cbe-b9bf-a8ed42d590d8,"['Romance', 'exciting', 'Drama']",0.0,1,5,1,2,0,0
6da83cb2-60e7-4f31-aaef-e36a0d49ebee,b89fc5d8-7687-4bd2-95b2-9385ed67bc39,Ahead event yeah,Action,2025-02-14 20:40:02,65.27,0,0,0,0,0,0,web,subscription,0.0,Denmark,Spanish,3.2,46-60,1,synthetic_v1,romantic,Need heart control one herself,"['need', 'heart', 'control', 'one', 'herself']",cbe5f07a-d6aa-4c2b-a907-9218970ef2f5,"['Horror', 'dark', 'romantic']",0.0,1,5,1,2,1,0
f81b1328-7f5b-4929-b624-299372098cff,d90446ea-7222-4318-910b-369d2e17adeb,Far east available environmental,Comedy,2025-01-02 21:46:05,66.77,0,0,0,0,0,0,web,subscription,0.0,Rwanda,French,3.2,36-45,1,synthetic_v1,inspiring,Science first blood,"['science', 'first', 'blood']",e3dcf7f1-26a9-4c3f-b6e0-cc18f573a711,"['Sci-Fi', 'Thriller', 'Romance', 'Drama']",0.0,1,3,2,2,1,2
f8907e6a-87ab-4036-94b5-2debde3c9fe2,63cd28ae-d2be-487d-ba62-78bc46ac0fe3,Yes,Action,2024-12-06 01:10:21,38.7,0,1,0,0,1,0,web,rental,126.68,Kenya,Hindi,3.2,26-35,1,synthetic_v1,exciting,Seven bill beautiful issue news,"['seven', 'bill', 'beautiful', 'issue', 'news']",f5d06b79-2c24-4b05-b46e-3b0a2dd6a054,"['dark', 'Horror']",1.0,1,5,1,2,1,0
e3380f53-07ea-4a4a-aa45-8f043f535a24,cea8c5f2-6fd8-48f1-8e90-c59d578c7cc9,Impact ago government,Drama,2024-09-13 11:20:00,58.03,0,0,0,0,0,0,tv,purchase,439.22,Nauru,Spanish,3.2,26-35,1,synthetic_v1,romantic,Six tell activity including single right,"['six', 'tell', 'activity', 'including', 'single', 'right']",7615529e-c466-446d-913c-90bfe15a9c6f,"['chill', 'Sci-Fi']",2.0,1,6,2,0,0,0
da420851-9691-4279-a7ce-117b33ff079d,193990a9-eef0-4e4a-b5fa-6cdbacdb75d4,Toward within occur,Thriller,2024-10-13 04:32:20,76.43,1,0,0,0,0,0,tv,rental,106.31,Poland,Hindi,4.3,46-60,1,synthetic_v1,inspiring,College especially environmental certainly cold,"['college', 'especially', 'environmental', 'certainly', 'cold']",5c91da3c-8898-43fa-a845-a7f0c8a312b8,"['Drama', 'exciting', 'Action']",1.0,1,5,1,1,0,2
e0aa3c37-e98d-4610-8294-1841aa7b6a06,60c72c61-c2c5-40fb-90a3-9858d7b1cf9e,Inside machine,Action,2024-09-07 04:52:14,15.06,0,0,1,0,0,0,tv,subscription,0.0,Guyana,Hindi,3.2,36-45,1,synthetic_v1,funny,Want result many pattern,"['want', 'result', 'many', 'pattern']",f6fceb7d-6cb9-4d2d-bfc9-33b27eec1936,"['funny', 'Sci-Fi']",0.0,1,4,2,2,0,1
2199d1e1-0996-42ec-847d-8187e6086591,dfa6c67f-9d04-48ae-99f7-43e0297bca2d,Blood fight we,Action,2024-12-15 08:24:01,11.97,0,0,0,0,0,0,web,free,0.0,Tajikistan,Spanish,3.2,46-60,1,synthetic_v1,inspiring,Here television key issue statement prepare,"['here', 'television', 'key', 'issue', 'statement', 'prepare']",6dcd5fc4-989a-4062-87e9-aa3447f4e2a3,"['Sci-Fi', 'Romance']",0.0,1,6,2,2,1,2
2bc2b0cf-169e-472d-af35-9c99b2ed6e78,0f8b1bc5-b41e-412e-92c2-f1591638272f,Carry fly water cut,Drama,2024-12-08 08:18:43,22.28,0,1,0,0,0,0,tv,subscription,0.0,Christmas Island,German,3.2,60+,1,synthetic_v1,mysterious,Why fact reason make office,"['why', 'fact', 'reason', 'make', 'office']",76141aed-87e4-42ba-a57c-0164b22d4cc1,"['Horror', 'dark', 'chill']",0.0,1,5,1,2,0,0
89ab6961-f5e8-43db-ab49-092481bf464f,c8e3cc09-8405-4464-9824-10dbeb36c09c,For exactly,Thriller,2025-06-09 12:43:07,25.78,0,0,0,0,0,0,tv,free,0.0,India,French,3.2,60+,1,synthetic_v1,exciting,Box nor or nation race,"['box', 'nor', 'or', 'nation', 'race']",c4b01de0-3ab4-4913-89c8-d73ebc256e6d,"['chill', 'Sci-Fi']",0.0,1,5,2,2,0,0
f84ce1be-c7b0-4c9a-bfe0-f5f27175ad54,27295750-d9f5-4ec7-97b9-4019855caec8,Agree road wall,Thriller,2024-10-28 17:58:34,97.08,1,0,0,0,1,0,tv,subscription,0.0,Kazakhstan,Spanish,4.9,26-35,1,synthetic_v1,funny,Story attorney summer some,"['story', 'attorney', 'summer', 'some']",a7c1e1b5-a00b-47d6-853f-04144761a2cd,"['mysterious', 'inspiring']",0.0,1,4,1,1,0,1
6ef6e7e9-f5bb-43ad-aec3-c71476828e6b,b3a3da3c-6afe-4a8b-9626-27c5fa7f88b0,Cause field education,Sci-Fi,2024-10-07 04:37:50,67.52,0,0,0,0,0,0,mobile,subscription,0.0,Saint Barthelemy,English,3.2,18-25,1,synthetic_v1,exciting,Smile available wrong look husband,"['smile', 'available', 'wrong', 'look', 'husband']",77309e6c-d67c-40c6-9495-d09b00e0d956,"['exciting', 'inspiring', 'Thriller']",0.0,1,5,1,2,2,0
95c96870-ed8f-4cf8-8070-7438c7bde70e,ed67c585-dedb-4262-bfa5-85cc3ebbcdc4,Type thank industry,Comedy,2024-08-22 14:35:16,89.61,1,0,0,0,1,0,web,purchase,373.42,Somalia,Hindi,1.7,18-25,1,synthetic_v1,mysterious,Reduce speech order trial body,"['reduce', 'speech', 'order', 'trial', 'body']",d6520bba-3af1-4f96-8b2f-a233e9c0836d,"['Romance', 'Action']",2.0,1,5,0,0,1,0
4a825808-6212-4128-9321-f6a5922ead61,a0a4b075-1215-4b06-b692-03ca0f201710,Price great,Drama,2025-04-16 14:23:14,33.5,0,1,0,0,0,0,mobile,rental,139.81,New Caledonia,English,3.2,36-45,1,synthetic_v1,inspiring,None population position,"['none', 'population', 'position']",1c72dbc9-3dec-42ed-b700-e193eaec7e96,"['exciting', 'inspiring', 'Action', 'Thriller']",1.0,1,3,1,2,2,2
4bc9d0f8-6edf-4333-a895-847adbc1753f,86563f1c-d077-4b92-a9f7-2243d1d9b5da,Whole involve action,Sci-Fi,2024-11-16 19:31:41,24.85,0,0,1,0,0,0,mobile,subscription,0.0,Cyprus,German,3.2,60+,1,synthetic_v1,chill,Section newspaper reach determine hear leg,"['section', 'newspaper', 'reach', 'determine', 'hear', 'leg']",15b15c10-ab91-4cd4-827a-0b50b8e81ee8,"['Romance', 'mysterious', 'Horror', 'Comedy']",0.0,1,6,1,2,2,0
1bc7b7a6-06d3-4322-b9ef-559436c9ec6b,fc4b32ea-babc-4423-b5a3-2d5820c14260,Real character young lot,Action,2024-12-01 01:32:22,45.36,0,0,0,1,1,0,mobile,subscription,0.0,Israel,German,3.2,46-60,1,synthetic_v1,romantic,Break wait center,"['break', 'wait', 'center']",a137ae2a-adf2-467c-b1dd-e57b8f756b49,"['Action', 'Horror']",0.0,1,3,1,2,2,0
86df51f1-4398-477e-bef9-34d5f4991094,1e32e5da-b19b-4ff8-9beb-3923e8acd66e,Gas six,Comedy,2025-02-26 17:03:14,67.44,0,0,0,0,0,0,web,subscription,0.0,Liberia,Spanish,3.2,18-25,1,synthetic_v1,funny,Live just recent five feel,"['live', 'just', 'recent', 'five', 'feel']",5b572aa1-a761-483f-832c-2a89aa86115e,"['Thriller', 'Drama', 'Sci-Fi', 'mysterious']",0.0,1,5,2,2,1,1
e0385a1e-3fa4-4a36-bc9f-d65ac1760cc3,d5d26693-e8c7-42f6-85ef-3d4300bef43c,Against gas,Drama,2024-09-19 19:14:44,26.79,0,1,0,0,0,0,tv,subscription,0.0,Philippines,English,3.2,18-25,1,synthetic_v1,funny,Upon scientist might necessary,"['upon', 'scientist', 'might', 'necessary']",b7a757fb-6aa5-4f4b-81df-f14c666d347e,"['funny', 'romantic', 'Thriller']",0.0,1,4,1,2,0,1
7eb059a2-f224-4d0a-a050-c6d7bbd1856c,56720d65-4e9f-43db-bd0c-67e3b85f393a,Nice when discussion,Thriller,2025-01-12 15:13:38,63.08,0,0,0,0,0,0,tv,rental,143.64,Niue,German,3.2,26-35,1,synthetic_v1,dark,Control price how scene,"['control', 'price', 'how', 'scene']",3de70964-a96a-484c-a138-8535ecd3c643,"['Comedy', 'Thriller', 'inspiring']",1.0,1,4,1,2,0,0
b7153fd9-3b53-4228-8d6c-44ae50733c81,73b94e4b-e412-4393-b4af-1a7e08628b6f,Last involve,Action,2024-08-10 01:23:20,55.19,0,0,0,0,0,0,mobile,free,0.0,Romania,French,3.2,26-35,1,synthetic_v1,romantic,Day sell speak artist,"['day', 'sell', 'speak', 'artist']",d524ad15-aaf2-45a6-9b12-c2829059c74b,"['funny', 'Horror']",0.0,1,4,1,2,2,0
17c5489b-c26e-430b-8ad9-5b790005aeb5,1456cefe-8648-4b79-ba66-c7d8d4f86bb9,Son Mr,Comedy,2024-12-28 09:20:59,13.84,0,1,0,0,0,0,mobile,purchase,277.37,Greece,English,3.2,18-25,1,synthetic_v1,dark,Leader energy television month,"['leader', 'energy', 'television', 'month']",58a9c6a2-03d6-498e-9e49-ee14f6588375,"['Thriller', 'romantic', 'Sci-Fi', 'Romance']",2.0,1,4,2,0,2,0
4aa9cdd4-13ed-4ff6-8372-b176735709ce,ad1f06f8-6585-4852-8150-ef6e4a9012bd,Others particularly only,Romance,2024-12-21 10:48:15,51.23,0,0,0,0,0,0,web,subscription,0.0,Guinea,Hindi,3.2,26-35,1,synthetic_v1,inspiring,Pay sport relationship father pass,"['pay', 'sport', 'relationship', 'father', 'pass']",f78fd0b8-cb8c-4df1-b875-265e9c64a18e,"['chill', 'funny', 'Comedy', 'inspiring']",0.0,1,5,1,2,1,2
df00d385-dfb9-404f-8798-56cdab09dc84,2b1dc504-8ae8-4b7e-8c5d-1f2856ca199f,Public finish,Romance,2024-11-08 23:34:14,80.16,1,0,0,0,0,0,web,subscription,0.0,Gambia,French,3.3,46-60,1,synthetic_v1,exciting,Consumer really memory,"['consumer', 'really', 'memory']",8aa36fb4-9583-42f1-a7d9-2ba9b7f3e710,"['Romance', 'Thriller']",0.0,1,3,1,1,1,0
4a3485e9-8a91-4197-8ce0-e48d13065f86,1b992c6a-5f21-408c-8c5a-002655b4d7c7,Others offer institution,Comedy,2025-02-13 08:00:24,65.64,0,0,0,0,0,0,tv,subscription,0.0,Norfolk Island,French,3.2,36-45,1,synthetic_v1,chill,Really population yourself never majority cell,"['really', 'population', 'yourself', 'never', 'majority', 'cell']",deff2b18-be07-419f-a056-cf04239b2ebd,"['Sci-Fi', 'funny']",0.0,1,6,2,2,0,0
33525fa2-4887-4ed6-9d88-0cd051505bb4,d181cfd8-630b-4e84-85bb-e428b672273f,Success people tend,Drama,2024-08-12 01:14:08,37.99,0,0,0,0,0,0,mobile,subscription,0.0,Libyan Arab Jamahiriya,French,3.2,36-45,1,synthetic_v1,chill,Crime himself no,"['crime', 'himself', 'no']",12019b3d-d202-4775-946e-dd2c07f83b0d,"['Thriller', 'chill', 'dark', 'Comedy']",0.0,1,3,1,2,2,0
14cb9727-f5e3-41a1-9fe5-7e8f528c9457,13bc9db9-e6b3-4262-a387-3dd3eeeb9643,Important man report,Comedy,2025-01-27 16:54:35,49.75,0,0,0,0,0,0,web,purchase,354.58,Liechtenstein,Hindi,3.2,18-25,1,synthetic_v1,chill,Bar air set factor,"['bar', 'air', 'set', 'factor']",df0fa0ea-f63b-4954-847d-e772624c0009,"['romantic', 'Thriller', 'Drama', 'mysterious']",2.0,1,4,0,0,1,0
eef33e11-837b-4f18-a6e6-823bc70ca896,5afda66d-adbe-4d3b-be44-c0d4f82749e2,Different eye,Romance,2025-06-07 12:56:15,12.61,0,1,0,0,0,0,web,subscription,0.0,Kuwait,Spanish,3.2,26-35,1,synthetic_v1,chill,Score she near both box simple,"['score', 'she', 'near', 'both', 'box', 'simple']",da3b30d0-451f-413b-90f7-3d0ca4808c2d,"['mysterious', 'exciting', 'romantic']",0.0,1,6,1,2,1,0
7582186b-9d0e-46fb-b10a-bdfe054e6da2,10e9e403-111f-4af0-8076-e6511557a485,My series service,Horror,2025-01-26 17:44:46,67.19,0,1,1,0,0,0,mobile,free,0.0,Mauritius,French,3.2,60+,1,synthetic_v1,inspiring,Wrong bill stop seem,"['wrong', 'bill', 'stop', 'seem']",e5285c64-15bc-4e64-80fe-6f7c0ed7c757,"['Sci-Fi', 'Drama', 'Romance']",0.0,1,4,2,2,2,2
6148695a-cc54-4695-86b0-d389ceb0425a,7b07cd19-a0b2-4371-a5d3-796237adb5b6,Themselves allow,Sci-Fi,2024-11-18 09:31:37,84.78,0,1,1,0,0,0,mobile,purchase,394.21,Guernsey,Hindi,3.2,36-45,1,synthetic_v1,funny,Keep yes simply,"['keep', 'yes', 'simply']",540734cd-b8ac-4630-86d4-2f5dfc9a1216,"['romantic', 'Action', 'dark']",2.0,1,3,1,0,2,1
90aef93e-24fe-46d2-9755-72ad99e10b25,0735a925-e293-4b69-a344-de05c64e4d4a,Decide scene,Action,2025-05-02 23:06:08,52.67,0,1,1,0,0,0,tv,purchase,291.64,Guernsey,Spanish,3.2,46-60,1,synthetic_v1,dark,Plan coach cause deal deal arrive,"['plan', 'coach', 'cause', 'deal', 'deal', 'arrive']",0f69736c-6fb9-448d-8aab-ed012a282e12,"['exciting', 'Romance', 'Horror']",2.0,1,6,1,0,0,0
93fe9b02-f4a3-488a-bdc6-9063915110f0,d966b5ff-cdf2-43fa-b94c-266587b61972,Mother others collection,Horror,2025-05-08 18:10:06,37.19,0,0,0,0,1,0,tv,free,0.0,French Guiana,Spanish,3.2,60+,1,synthetic_v1,funny,Of weight method too,"['of', 'weight', 'method', 'too']",e9e3209f-8e6b-4298-acb1-c0f8b6049f1b,"['chill', 'Romance', 'funny', 'dark']",0.0,1,4,0,2,0,1
d752af1d-4570-4de3-883c-68836d1435f7,be83087a-8192-42b2-9857-83ebb9053a1c,Career seek,Action,2025-01-15 04:15:59,53.36,0,0,0,0,0,0,tv,purchase,467.71,Uruguay,Spanish,3.2,26-35,1,synthetic_v1,romantic,Yeah term camera,"['yeah', 'term', 'camera']",f5f30f5f-0cde-4687-b261-ee6ca5bd3933,"['funny', 'Horror', 'Action', 'chill']",2.0,1,3,1,0,0,0
407c96e2-c37e-4bcd-b9de-63d54fe4e0b1,27c5d911-548f-4d97-ab4a-10e7279aa189,Economic represent,Horror,2025-06-26 01:55:18,69.45,0,0,0,0,0,0,web,free,0.0,Egypt,French,3.2,46-60,1,synthetic_v1,funny,Majority officer environmental increase later,"['majority', 'officer', 'environmental', 'increase', 'later']",9836466d-6acb-4d03-adbb-e19f9c008653,"['chill', 'inspiring']",0.0,1,5,0,2,1,1
a0b23fc5-74ec-4258-9c46-7e32b19ee818,483067fe-f6ca-4548-956f-407d99b1bb7b,Idea seek,Romance,2025-05-05 03:01:07,83.44,1,0,0,0,0,0,web,free,0.0,Vietnam,Spanish,3.0,26-35,1,synthetic_v1,mysterious,Lawyer maintain old than suggest,"['lawyer', 'maintain', 'old', 'than', 'suggest']",3dd64836-db30-426e-9069-48da96c0a739,"['romantic', 'Drama', 'Romance', 'Comedy']",0.0,1,5,1,1,1,0
5321b538-e348-4c63-985f-465e563ccf3c,01e9dd91-d775-4f57-962b-445e3da95ba3,Room learn,Horror,2025-04-23 06:10:50,21.51,0,1,0,0,0,0,tv,purchase,396.33,Qatar,Hindi,3.2,36-45,1,synthetic_v1,romantic,Sure somebody huge why station,"['sure', 'somebody', 'huge', 'why', 'station']",e48c4a5c-7452-47c7-bae0-aad0e1a1aca1,"['mysterious', 'Romance', 'Thriller', 'Sci-Fi']",2.0,1,5,2,0,0,0
7446fbde-852c-4ccd-934a-c5242930c24a,3ce7b2e4-561b-44fc-97c5-87677c253f8c,Environmental stock front,Drama,2025-03-20 18:38:37,33.45,0,1,0,0,0,0,tv,rental,112.07,Bulgaria,French,3.2,26-35,1,synthetic_v1,inspiring,System small thus several animal phone,"['system', 'small', 'thus', 'several', 'animal', 'phone']",a79bc2df-18d2-499b-be51-c7bb916cd699,"['mysterious', 'dark']",1.0,1,6,1,2,0,2
f5f1fc6d-4ca8-4261-8942-78bf6e818637,bcdafab4-82a6-427b-9ba6-c7bb38d4c188,Administration upon citizen,Horror,2025-02-01 14:58:08,57.69,0,0,0,0,0,0,web,subscription,0.0,Afghanistan,German,3.2,46-60,1,synthetic_v1,romantic,Dark read car practice city,"['dark', 'read', 'car', 'practice', 'city']",87c60962-1a9e-46d8-8f5b-2ea1f6c54331,"['mysterious', 'inspiring', 'Drama']",0.0,1,5,0,2,1,0
f36afc34-2753-4ad3-bb40-a2fedca7213a,ce73d613-efd1-4936-aa74-918b4c72e052,Behavior growth,Thriller,2024-09-09 08:07:36,17.27,0,0,0,0,1,0,web,subscription,0.0,Holy See (Vatican City State),Hindi,3.2,60+,1,synthetic_v1,mysterious,Appear personal rise sense,"['appear', 'personal', 'rise', 'sense']",e2f846ff-1e34-4bc4-a54b-7d9bb3f727c5,"['exciting', 'funny']",0.0,1,4,1,2,1,0
13d1014d-114c-4329-bc47-f8dacf9b48b2,afba3436-ad22-4a47-bccd-4170232703cb,Pretty region ability,Thriller,2025-02-09 12:04:20,80.18,0,0,0,0,0,0,mobile,subscription,0.0,Belarus,Hindi,3.2,36-45,1,synthetic_v1,exciting,Order mind knowledge,"['order', 'mind', 'knowledge']",9e462da9-c59b-4dbb-a9f9-df1af5813ce6,"['funny', 'romantic', 'Horror']",0.0,1,3,1,2,2,0
1c9115df-5093-442e-b85d-2c6cf97f716e,b221f55c-432e-416d-af4e-9f924e5399d5,Safe,Action,2024-12-19 18:15:17,70.91,1,0,0,0,0,0,mobile,subscription,0.0,Svalbard & Jan Mayen Islands,German,3.4,26-35,1,synthetic_v1,exciting,Write institution car,"['write', 'institution', 'car']",99a42afc-7f9f-4ba8-a65c-c4b4e7ccd45b,"['Romance', 'mysterious']",0.0,1,3,1,1,2,0
bae94886-436c-47ea-9a89-d1773a63749b,9fb35e3f-6692-48df-89bc-b4757037484b,Director become,Horror,2025-06-17 07:58:25,75.5,1,0,0,0,0,0,web,free,0.0,Bosnia and Herzegovina,French,2.4,26-35,1,synthetic_v1,romantic,Finish thing case,"['finish', 'thing', 'case']",5fbc9dca-4084-4d98-a152-c3e59efcdf86,"['Action', 'Horror', 'funny']",0.0,1,3,0,1,1,0
704bc7bb-32de-4341-8cb5-472fe419a78b,d602c30d-c3d1-45aa-8390-2856969340df,Political quality,Sci-Fi,2024-09-03 21:33:14,98.64,1,0,1,0,1,0,tv,rental,53.74,Malta,Spanish,4.1,60+,1,synthetic_v1,exciting,Across practice key reveal physical character,"['across', 'practice', 'key', 'reveal', 'physical', 'character']",de423849-cd1d-42aa-bc20-d0691d8d9eab,"['Action', 'dark', 'Comedy', 'funny']",1.0,1,6,1,1,0,0
2e237b7f-9db4-45fd-8324-dfd62b1ec998,dede95aa-69ae-4e20-ae8b-5cfb02cd35e8,Pattern kind describe,Thriller,2025-07-22 12:45:49,11.78,0,0,0,0,0,0,web,purchase,261.65,Bolivia,English,3.2,36-45,1,synthetic_v1,dark,Sell operation himself,"['sell', 'operation', 'himself']",6f67a5cd-2159-47fd-8b10-821325d8f4d5,"['Comedy', 'dark', 'romantic', 'Romance']",2.0,1,3,1,0,1,0
d4296108-f103-44eb-8873-bbe4e4a404a1,921f6c75-9a98-492d-9b5c-7794619f0ad7,Fire cause everybody,Romance,2024-09-10 01:09:59,64.51,0,1,0,0,0,0,mobile,subscription,0.0,Egypt,English,3.2,46-60,1,synthetic_v1,romantic,Over return expect wait agree suggest,"['over', 'return', 'expect', 'wait', 'agree', 'suggest']",2e116f0e-77a3-4621-9a9a-ff94e160065a,"['Horror', 'funny', 'Romance', 'romantic']",0.0,1,6,1,2,2,0
e200cb85-7288-4b9b-8517-7e23f1c599d5,16dd11e0-61db-4cdb-b7e3-28cc0b7b5bae,Day parent,Comedy,2024-10-20 14:13:28,42.21,0,0,1,0,0,0,tv,free,0.0,San Marino,Spanish,3.2,26-35,1,synthetic_v1,exciting,Far approach today west manager,"['far', 'approach', 'today', 'west', 'manager']",be703075-fea0-4794-8c07-b5e507197f64,"['dark', 'Comedy']",0.0,1,5,0,2,0,0
4ba5ddea-1263-4af5-a3df-79cba2353821,f7b87b82-e33d-4f46-af9d-784da6ce7ca2,Drop point,Action,2024-09-04 21:47:29,85.17,1,0,1,1,0,0,tv,purchase,471.43,Malta,Hindi,2.8,36-45,1,synthetic_v1,chill,Would value car,"['would', 'value', 'car']",0dcd7a41-a238-45b3-a1ac-be461c9516ce,"['Action', 'Comedy', 'Drama']",2.0,1,3,1,0,0,0
3b98fbd0-92fd-4eed-b041-50a5695d5e93,8c50b9c0-11ad-464a-a2b8-9160a7196576,Inside national common,Thriller,2025-02-07 06:05:10,13.55,0,1,0,0,0,0,mobile,purchase,467.09,Zimbabwe,English,3.2,26-35,1,synthetic_v1,funny,Admit attack energy,"['admit', 'attack', 'energy']",ad1a98b6-dcc1-4f00-a2f1-394f86064a3a,"['Drama', 'Sci-Fi', 'funny', 'exciting']",2.0,1,3,2,0,2,1
b6a6c4cc-d465-4bc7-ae79-efd4779ffaf6,d9aa6644-4c64-48aa-8a09-d7d75349abb2,Win,Romance,2024-08-31 19:31:20,34.15,0,0,0,0,1,0,web,free,0.0,Yemen,Spanish,3.2,46-60,1,synthetic_v1,funny,Media pick may indeed reduce,"['media', 'pick', 'may', 'indeed', 'reduce']",a22badfb-996f-4ae6-bbe4-3c828fb548a8,"['funny', 'Thriller', 'dark']",0.0,1,5,1,2,1,1
51fabeae-4b16-49e9-8a0a-2d62dd241cf7,738587fd-0c50-4d45-9fce-84abb54139dc,Policy Mrs,Thriller,2024-10-06 14:59:47,25.01,0,1,0,0,0,0,mobile,subscription,0.0,Fiji,German,3.2,46-60,1,synthetic_v1,mysterious,Finally memory data,"['finally', 'memory', 'data']",fb06bd08-9c60-4965-8676-6c0bc194d0a7,"['dark', 'exciting', 'Drama', 'chill']",0.0,1,3,1,2,2,0
de293c06-6446-487b-b715-d4aca428ac66,11c8c478-1b52-45ca-9e6b-f41cb7581e6a,Movie hospital,Horror,2025-04-11 15:57:45,80.12,1,0,0,0,0,0,mobile,subscription,0.0,Serbia,French,1.5,46-60,1,synthetic_v1,dark,Financial join well,"['financial', 'join', 'well']",c479580a-2b38-4eeb-8e2a-4bcf31179740,"['Comedy', 'Romance']",0.0,1,3,0,1,2,0
41610f7e-500f-4bea-ba96-eecddd320156,e286a2c7-823c-4089-98f8-bcd97f52567f,Around beat,Sci-Fi,2025-01-24 01:35:32,38.28,0,0,0,0,0,0,tv,subscription,0.0,Brazil,Spanish,3.2,60+,1,synthetic_v1,inspiring,Partner area program price compare,"['partner', 'area', 'program', 'price', 'compare']",10a6a03e-2405-4f9c-a300-fcf34e651672,"['inspiring', 'chill', 'Comedy', 'Thriller']",0.0,1,5,1,2,0,2
945c8196-6b33-4cbd-819d-8ca54d107b0d,901bc409-f508-42c7-9630-aa5c47bf1276,Second,Sci-Fi,2024-09-30 14:49:05,75.4,1,0,0,0,1,0,tv,purchase,383.87,Reunion,English,3.6,26-35,1,synthetic_v1,inspiring,Clearly well mission,"['clearly', 'well', 'mission']",52582df6-3fbd-4e3a-999f-d687a5fedec6,"['mysterious', 'exciting', 'Drama']",2.0,1,3,1,0,0,2
